province,ID,name,grade,lat,lon,alt,pressureAlt
江西,57798,安福,一般站,27.4,114.6,85.9,87.1
江西,57799,吉安县,基本站,27.05,114.916666666667,71.2,73.7
江西,57883,夏坪,一般站,26.75,114.283333333333,253,257.1
江西,57891,永新,一般站,26.9333333333333,114.25,153,154
江西,57894,井冈山,基本站,26.5833333333333,114.166666666667,843,848.4
江西,57895,万安,一般站,26.4666666666667,114.783333333333,101.6,102.8
江西,57896,遂川,基准站,26.3333333333333,114.5,126.1,127.3
江西,57899,泰和,一般站,26.8,114.916666666667,71.4,72.6
江西,57990,崇义,一般站,25.7,114.3,246.9,248.1
江西,57991,上犹,一般站,25.8,114.55,140.2,141.9
江西,57992,南康,一般站,25.6666666666667,114.75,127,128.5
江西,57993,赣县,基本站,25.8666666666667,115,137.5,138.4
江西,57994,大余,一般站,25.4,114.35,215.6,216.8
江西,57995,信丰,一般站,25.35,114.866666666667,204.4,205.6
江西,58502,九江,一般站,29.6666666666667,116.016666666667,74.8,75.8
江西,58503,瑞昌,一般站,29.7,115.666666666667,41.2,42.7
江西,58506,庐山,基准站,29.5833333333333,115.983333333333,1164.5,1165.4
江西,58507,武宁,基本站,29.25,115.116666666667,116,117.1
江西,58508,德安,一般站,29.3333333333333,115.766666666667,41.3,42.5
江西,58509,永修,一般站,29.05,115.816666666667,36.6,37.8
江西,58510,湖口,一般站,29.7333333333333,116.233333333333,40.1,41.3
江西,58512,彭泽,一般站,29.9,116.55,71.3,72.5
江西,58514,星子,一般站,29.45,116.05,37.1,38.6
江西,58517,都昌,一般站,29.2666666666667,116.2,35.5,36.7
江西,58519,波阳,基本站,29,116.683333333333,40.1,41.1
江西,58527,景德镇,基本站,29.3,117.2,61.5,62.9
江西,58529,婺源,一般站,29.2833333333333,117.85,171,172
江西,58600,靖安,基本站,28.8666666666667,115.366666666667,78.9,80.1
江西,58601,奉新,一般站,28.7,115.383333333333,53.7,54.9
江西,58602,安义,一般站,28.85,115.55,40.7,41.7
江西,58605,高安,一般站,28.4166666666667,115.383333333333,46.8,48.3
江西,58606,南昌,基本站,28.6,115.916666666667,46.9,47.9
江西,58607,南昌县,一般站,28.55,115.95,31.9,32.9
江西,58608,樟树,基本站,28.0666666666667,115.55,30.4,35.4
江西,58609,丰城,一般站,28.2166666666667,115.816666666667,27,28.2
江西,58612,余干,一般站,28.7,116.683333333333,21.1,22.3
江西,58614,进贤,一般站,28.4,116.283333333333,67.2,68.4
江西,58615,万年,一般站,28.6833333333333,117.083333333333,56,57.2
江西,58616,余江,一般站,28.2166666666667,116.8,47.1,48.3
江西,58618,东乡,一般站,28.2666666666667,116.6,82.4,83.6
江西,58619,临川,一般站,27.9,115.266666666667,73.7,75.1
江西,58620,乐平,一般站,29.0166666666667,117.1,51.2,52.2
江西,58622,德兴,基本站,28.95,117.583333333333,88.5,89.7
江西,58623,上饶县,一般站,28.4666666666667,117.916666666667,90.6,92
江西,58624,弋阳,一般站,28.4,117.433333333333,70,71
江西,58625,横峰,一般站,28.4166666666667,117.6,79,80.2
江西,58626,贵溪,基本站,28.3,117.233333333333,60.8,61.8
江西,58627,鹰潭,一般站,28.3166666666667,117.05,55.8,57.2
江西,58629,铅山,一般站,28.2833333333333,117.7,100.3,101.3
江西,58634,玉山,基准站,28.6833333333333,118.25,116.3,117.5
江西,58635,广丰,一般站,28.45,118.2,150,151.2
江西,58637,上饶,基本站,28.45,117.983333333333,118.2,119.2
江西,58693,新建,一般站,28.7,115.833333333333,40,41
江西,58701,新干,一般站,27.7666666666667,115.4,46.5,47.7
江西,58704,峡江,一般站,27.5833333333333,115.35,104.5,105.5
江西,58705,永丰,基本站,27.3333333333333,115.416666666667,85.7,86.9
江西,58706,乐安,一般站,27.4333333333333,115.833333333333,181.8,183.1
江西,58707,吉水,一般站,27.2166666666667,115.133333333333,66.2,67.4
江西,58710,崇仁,一般站,27.7666666666667,116.05,78.6,79.8
江西,58712,金溪,一般站,27.9166666666667,116.783333333333,130.2,131.7
江西,58713,资溪,一般站,27.7166666666667,117.066666666667,225.1,225.8
江西,58714,宜黄,一般站,27.55,116.233333333333,120.4,121.6
江西,58715,南城,基准站,27.5833333333333,116.65,80.8,82
江西,58718,南丰,基本站,27.2166666666667,116.533333333333,111.5,112.5
江西,58719,黎川,一般站,27.3,116.933333333333,131.1,132.4
江西,58804,兴国,一般站,26.2833333333333,115.35,184,185.2
江西,58806,宁都,基本站,26.4833333333333,116.016666666667,209.1,210.3
江西,58813,广昌,基本站,26.85,116.333333333333,143.8,141.5
江西,58814,石城,一般站,26.35,116.35,280.2,281.3
江西,58903,瑞金,一般站,25.9,116.033333333333,210,211.2
江西,58905,于都,一般站,25.9666666666667,115.416666666667,133.2,134.4
江西,58906,会昌,一般站,25.6,115.8,167.4,168.4
江西,58907,安远,一般站,25.15,115.4,305,306
江西,59091,全南,一般站,24.75,114.516666666667,277.1,278.2
江西,59092,龙南,基本站,24.8666666666667,114.8,250.2,251.7
江西,59093,定南,一般站,24.7833333333333,115.033333333333,253,254.2
江西,59102,寻乌,基本站,24.95,115.65,303.9,305.1
江西,58524,浮梁,一般站,29.3666666666667,117.216666666667,87.3,88.8
江西,57794,芦溪,一般站,27.6333333333333,114.016666666667,177.2,178.4
江西,57783,上栗,一般站,27.8833333333333,113.816666666667,118.6,119.6
江西,58505,九江县,一般站,29.6166666666667,115.9,63.1,64.6
辽宁,54236,彰武,基本站,42.3833333333333,122.55,79.4,80.4
辽宁,54237,阜新,基本站,42.0666666666667,121.75,167.8,168.8
辽宁,54243,昌图,基准站,42.7833333333333,124.1,165.1,166
辽宁,54244,康平,一般站,42.7333333333333,123.35,118.6,120.1
辽宁,54245,法库,一般站,42.5,123.4,97.8,99.3
辽宁,54248,沈北新区,一般站,42.0333333333333,123.533333333333,61.6,62.8
辽宁,54249,铁岭,一般站,42.3,123.866666666667,85.4,86.7
辽宁,54252,西丰,一般站,42.7333333333333,124.733333333333,196.1,197.1
辽宁,54254,开原,基本站,42.5333333333333,124.05,98.2,99.2
辽宁,54259,清原,基本站,42.0666666666667,124.866666666667,224,224.6
辽宁,54321,建平镇,一般站,41.9,119.716666666667,661.8,662.7
辽宁,54323,北票,一般站,41.8166666666667,120.783333333333,253.8,254.6
辽宁,54324,朝阳,基准站,41.55,120.433333333333,174.3,175.3
辽宁,54325,羊山,一般站,41.1833333333333,120.366666666667,183.8,184.6
辽宁,54326,建平县,基本站,41.4166666666667,119.616666666667,462.2,463
辽宁,54327,凌源,一般站,41.25,119.383333333333,417.1,417.9
辽宁,54328,喀左,一般站,41.1166666666667,119.75,296.8,298
辽宁,54330,凌海,一般站,41.1333333333333,121.333333333333,45.2,46.1
辽宁,54331,北镇,一般站,41.6,121.75,113.6,115
辽宁,54332,辽中,一般站,41.5166666666667,122.7,12.2,12.9
辽宁,54333,新民,基准站,41.9666666666667,122.85,30.9,32.1
辽宁,54334,义县,基本站,41.5166666666667,121.25,74.2,75.1
辽宁,54335,黑山,基本站,41.6833333333333,122.083333333333,37.5,38.4
辽宁,54336,台安,一般站,41.4166666666667,122.433333333333,8.3,9.3
辽宁,54337,锦州,基本站,41.1333333333333,121.116666666667,65.9,66.6
辽宁,54338,盘山,一般站,41.2666666666667,122.033333333333,4.8,5.4
辽宁,54339,鞍山,基本站,41.0833333333333,123,77.3,78.2
辽宁,54340,苏家屯,一般站,41.6666666666667,123.316666666667,35.8,37.3
辽宁,54342,沈阳,基本站,41.7333333333333,123.516666666667,49,49.5
辽宁,54345,辽阳县,一般站,41.2,123.066666666667,30.7,32.1
辽宁,54346,本溪,基本站,41.3,123.783333333333,185.4,186.4
辽宁,54347,辽阳,一般站,41.25,123.183333333333,24.8,25.8
辽宁,54348,灯塔,一般站,41.4166666666667,123.366666666667,45,46
辽宁,54349,本溪县,基本站,41.3,124.133333333333,258.9,260.2
辽宁,54351,抚顺,基本站,41.9166666666667,124.066666666667,118.5,119.1
辽宁,54353,新宾,基本站,41.7333333333333,125.05,328.4,329
辽宁,54365,桓仁,基本站,41.2833333333333,125.35,245.5,246
辽宁,54452,建昌,基本站,40.8,119.8,367,367.8
辽宁,54453,连山区,一般站,40.8666666666667,120.966666666667,38.9,39.9
辽宁,54454,绥中,基本站,40.3333333333333,120.3,29,29.6
辽宁,54455,兴城,基准站,40.6166666666667,120.65,20.5,21.5
辽宁,54470,大洼,基本站,41.0166666666667,122.05,5.5,6.4
辽宁,54471,营口,基本站,40.6666666666667,122.166666666667,3.8,4.7
辽宁,54472,海城,基本站,40.8833333333333,122.75,25.3,26.3
辽宁,54474,盖州,一般站,40.4166666666667,122.35,24.8,25.7
辽宁,54475,大石桥,一般站,40.5666666666667,122.45,11.5,12.9
辽宁,54476,熊岳,基本站,40.1833333333333,122.15,20.4,21.4
辽宁,54483,草河口,一般站,40.8833333333333,123.9,233.6,234.6
辽宁,54486,岫岩,基本站,40.3333333333333,123.283333333333,97.7,98.6
辽宁,54493,宽甸,基准站,40.7166666666667,124.783333333333,260.1,261.1
辽宁,54494,凤城,一般站,40.4666666666667,124.05,72.6,73.5
辽宁,54497,丹东,基本站,40.0333333333333,124.333333333333,13.8,14.7
辽宁,54563,瓦房店,基本站,39.6333333333333,122.016666666667,118.7,119.7
辽宁,54568,金州,一般站,39.0666666666667,121.75,90.8,91.9
辽宁,54569,普兰店,一般站,39.4166666666667,121.95,11.7,12.7
辽宁,54575,皮口,一般站,39.4,122.333333333333,43.2,44.2
辽宁,54579,长海,基准站,39.2666666666667,122.583333333333,35.5,36.5
辽宁,54584,庄河,基本站,39.7166666666667,122.95,34.8,35.8
辽宁,54590,东港,一般站,39.8666666666667,124.15,4.2,5.2
辽宁,54660,旅顺,基准站,38.8166666666667,121.233333333333,66.7,67.4
辽宁,54662,大连,基本站,38.9,121.633333333333,91.5,92.5
辽宁,54565,长兴岛,一般站,39.6,121.466666666667,70.6,71.6
内蒙古,50425,额尔古纳市,基本站,50.25,120.183333333333,581.4,582.3
内蒙古,50431,根河市,一般站,50.7833333333333,121.516666666667,717,718.3
内蒙古,50434,图里河,基准站,50.4833333333333,121.683333333333,732.6,733.7
内蒙古,50445,鄂伦春自治旗,一般站,50.5833333333333,123.733333333333,423.7,425.2
内蒙古,50514,满洲里,基准站,49.5833333333333,117.316666666667,661.8,662.7
内蒙古,50524,陈巴尔虎旗,一般站,49.3166666666667,119.433333333333,576.6,578.5
内蒙古,50525,鄂温克族自治旗,一般站,49.15,119.75,620.8,621.6
内蒙古,50526,牙克石市,一般站,49.2833333333333,120.7,668.8,670
内蒙古,50527,海拉尔,基准站,49.25,119.7,649.6,650.2
内蒙古,50548,小二沟,基本站,49.2,123.716666666667,286.1,287.2
内蒙古,50603,新巴尔虎右旗,基本站,48.6833333333333,116.816666666667,542.4,543.1
内蒙古,50618,新巴尔虎左旗,基本站,48.2166666666667,118.266666666667,642,642.7
内蒙古,50632,博克图,基准站,48.7666666666667,121.916666666667,739.7,740.7
内蒙古,50639,扎兰屯,基本站,48,122.733333333333,306.5,307.5
内蒙古,50645,莫力达瓦达斡尔族自治旗,一般站,48.4833333333333,124.483333333333,195,196.5
内蒙古,50647,阿荣旗,一般站,48.1333333333333,123.483333333333,236.2,237.2
内蒙古,50727,阿尔山,基本站,47.1666666666667,119.933333333333,997.2,998.3
内蒙古,50832,胡尔勒,一般站,46.7166666666667,122.083333333333,332.6,333.7
内蒙古,50833,扎赉特旗,一般站,46.7166666666667,122.9,187.8,188.8
内蒙古,50834,索伦,基准站,46.6,121.216666666667,499.7,501
内蒙古,50838,乌兰浩特,基本站,46.0833333333333,122.05,274.7,275.9
内蒙古,50913,乌拉盖,一般站,45.7166666666667,118.833333333333,865,866.1
内蒙古,50915,东乌珠穆沁,基本站,45.5166666666667,116.966666666667,838.9,839.9
内蒙古,50924,霍林郭勒,一般站,45.55,119.65,860,861
内蒙古,50928,巴雅尔吐胡硕,一般站,45.0666666666667,120.333333333333,628.3,629.8
内蒙古,50934,突泉,一般站,45.3833333333333,121.583333333333,311.7,312.7
内蒙古,50937,科尔沁右翼中旗,一般站,45.0666666666667,121.483333333333,282.1,283.1
内蒙古,52267,额济纳旗,基准站,41.95,101.066666666667,940.5,941.5
内蒙古,52495,巴彦诺尔公,基准站,40.1666666666667,104.8,1323.9,1325
内蒙古,52575,雅布赖,一般站,39.4166666666667,102.783333333333,1239.5,1240.9
内蒙古,52576,阿右旗,基本站,39.2166666666667,101.683333333333,1510.1,1511.1
内蒙古,52607,乌斯太,一般站,39.4333333333333,106.65,1252.6,1254
内蒙古,53068,二连浩特,基准站,43.6333333333333,111.933333333333,963.1,964.6
内蒙古,53083,那仁宝力格,基本站,44.6166666666667,114.15,1181.6,1182.9
内蒙古,53149,满都拉气象站,基本站,42.5333333333333,110.133333333333,1225.2,1226.1
内蒙古,53192,阿巴嘎旗,基本站,44.0166666666667,115,1147.7,1148.7
内蒙古,53195,苏尼特左旗,基准站,43.85,113.633333333333,1036.7,1038
内蒙古,53272,苏尼特右旗,一般站,42.75,112.633333333333,1104.9,1106
内蒙古,53276,朱日和,基准站,42.4,112.9,1150.8,1151.9
内蒙古,53289,镶黄旗,一般站,42.2333333333333,113.833333333333,1322.1,1322.8
内蒙古,53324,乌拉特后旗,一般站,41.0666666666667,107.05,1035.3,1036.3
内蒙古,53336,乌拉特中旗,基准站,41.5666666666667,108.516666666667,1288,1289.2
内蒙古,53337,五原,一般站,41.0833333333333,108.466666666667,1023.3,1024.3
内蒙古,53343,白云鄂博,一般站,41.7666666666667,109.966666666667,1612.2,1612.8
内蒙古,53348,大佘太,一般站,41.0166666666667,109.133333333333,1078.7,1080.2
内蒙古,53352,达茂旗气象局,基本站,41.7,110.433333333333,1376.6,1377.5
内蒙古,53357,固阳县气象局,一般站,41.0333333333333,110.05,1360.4,1362.1
内蒙古,53362,四子王,基本站,41.5333333333333,111.683333333333,1490.1,1491.4
内蒙古,53367,希拉穆仁,基准站,41.3166666666667,111.233333333333,1602.3,1603.3
内蒙古,53368,武川县,一般站,41.0833333333333,111.466666666667,1637.3,1638.3
内蒙古,53378,察右中旗,一般站,41.2833333333333,112.616666666667,1737.3,1737.9
内蒙古,53384,察右后旗,一般站,41.45,113.183333333333,1423.5,1424.9
内蒙古,53385,商都,一般站,41.5833333333333,113.533333333333,1420,1421
内蒙古,53391,化德,基本站,41.9,114,1483,1484
内蒙古,53419,磴口,一般站,40.3333333333333,107,1055.3,1056.8
内蒙古,53420,杭锦后旗,一般站,40.85,107.116666666667,1024,1024.9
内蒙古,53433,乌拉特前旗,一般站,40.7333333333333,108.65,1020.4,1021.9
内蒙古,53446,包头市,基本站,40.5333333333333,109.883333333333,1004.7,1005.6
内蒙古,53455,土右旗气象局,一般站,40.55,110.533333333333,998.6,1000.1
内蒙古,53457,达拉特旗,一般站,40.4,110.033333333333,1011,1012.2
内蒙古,53463,呼和浩特,基本站,40.85,111.566666666667,1153.5,1154.4
内蒙古,53464,土默特左旗,一般站,40.7166666666667,111.166666666667,1042.7,1043.7
内蒙古,53466,呼和浩特郊区站,一般站,40.75,111.7,1045.4,1046.3
内蒙古,53467,托克托县,一般站,40.25,111.25,1015.9,1016.9
内蒙古,53469,和林格尔县,一般站,40.4,111.816666666667,1166.7,1167.7
内蒙古,53472,卓资,一般站,40.8666666666667,112.566666666667,1451.7,1453.2
内蒙古,53475,凉城,一般站,40.5166666666667,112.466666666667,1268.9,1272.2
内蒙古,53480,集宁,基本站,41.0333333333333,113.066666666667,1419.3,1421.5
内蒙古,53481,察右前旗,一般站,40.8,113.216666666667,1316.8,1317.1
内蒙古,53483,兴和,一般站,40.8666666666667,113.833333333333,1268.7,1269.9
内蒙古,53484,丰镇,一般站,40.45,113.15,1191.5,1193
内蒙古,53502,吉兰太,基本站,39.7833333333333,105.75,1031.8,1032.8
内蒙古,53505,孪井滩,一般站,37.8833333333333,105.4,1380.7,1382.2
内蒙古,53512,乌海,一般站,39.8,106.8,1105.6,1106.8
内蒙古,53513,临河,基本站,40.7333333333333,107.366666666667,1041.1,1042.1
内蒙古,53522,伊克乌素,一般站,40.05,107.833333333333,1180.3,1181.4
内蒙古,53529,鄂托克旗,基本站,39.0833333333333,107.966666666667,1381.4,1382.4
内蒙古,53533,杭锦旗,一般站,39.8166666666667,108.716666666667,1414,1415.5
内蒙古,53543,东胜,基本站,39.8333333333333,109.983333333333,1461.9,1463.1
内蒙古,53545,伊金霍洛旗,一般站,39.5666666666667,109.716666666667,1367,1368
内蒙古,53547,乌审召,基准站,39.1,109.033333333333,1312.2,1313.1
内蒙古,53553,准格尔旗,一般站,39.8666666666667,111.216666666667,1221.4,1222.9
内蒙古,53562,清水河县,一般站,39.9166666666667,111.666666666667,1208,1209
内蒙古,53602,阿拉善左旗,基本站,38.8333333333333,105.666666666667,1561.4,1562.3
内蒙古,53644,乌审旗,一般站,38.6,108.833333333333,1307.2,1308.4
内蒙古,53730,鄂托克前旗,一般站,38.1833333333333,107.483333333333,1333.3,1334.4
内蒙古,53732,河南,一般站,37.85,108.716666666667,1209.9,1211.1
内蒙古,54012,西乌珠穆沁,基本站,44.5666666666667,117.633333333333,1001.7,1002.6
内蒙古,54024,富河,一般站,44.45,119.3,710,711.4
内蒙古,54026,扎鲁特,基本站,44.5666666666667,120.9,265,266
内蒙古,54027,巴林左旗,基准站,43.9833333333333,119.4,486.2,486.9
内蒙古,54031,高力板,一般站,44.9,121.816666666667,198.3,199.8
内蒙古,54039,舍伯吐,一般站,44.0333333333333,122.016666666667,181.6,183.1
内蒙古,54047,科左中旗,一般站,44.1333333333333,123.283333333333,145.8,147.3
内蒙古,54102,锡林浩特,基准站,43.95,116.116666666667,1003,1003.8
内蒙古,54113,巴林右旗,一般站,43.5333333333333,118.65,621.4,622.5
内蒙古,54115,林西县,基本站,43.6333333333333,118.033333333333,825,826
内蒙古,54117,克什克腾旗,一般站,43.25,117.533333333333,1003.3,1004.4
内蒙古,54122,阿鲁科尔沁旗,一般站,43.8666666666667,120.033333333333,428.9,429.9
内蒙古,54132,青龙山,一般站,42.4,121.066666666667,400,401.1
内蒙古,54134,开鲁,基准站,43.6,121.283333333333,241,242
内蒙古,54135,通辽,基本站,43.6,122.266666666667,178.7,179.7
内蒙古,54204,正镶白旗,一般站,42.3,115,1346.3,1347.8
内蒙古,54205,正蓝旗,一般站,42.2333333333333,116,1315.5,1316.6
内蒙古,54208,多伦县,基准站,42.1833333333333,116.466666666667,1245.4,1246.7
内蒙古,54213,翁牛特旗,基本站,42.9333333333333,119.016666666667,634.3,634.9
内蒙古,54214,岗子,一般站,42.5833333333333,118.416666666667,960,961.3
内蒙古,54218,赤峰,基准站,42.3,118.833333333333,668.6,669
内蒙古,54223,奈曼,一般站,42.85,120.65,362.9,363.7
内蒙古,54225,敖汉旗,一般站,42.3,119.95,579.4,580.3
内蒙古,54226,宝国吐,基本站,42.3333333333333,120.7,400.5,401.4
内蒙古,54231,科左后旗,一般站,42.9666666666667,122.35,248.1,249.3
内蒙古,54234,库伦,一般站,42.7333333333333,121.75,297.8,299
内蒙古,54305,太仆寺旗,一般站,41.8833333333333,115.266666666667,1468.9,1470
内蒙古,54313,喀喇沁旗,一般站,41.9333333333333,118.7,733.7,734.8
内蒙古,54316,八里罕,一般站,41.5166666666667,118.75,679.3,680.7
内蒙古,54320,宁城县,一般站,41.6,119.3,544.2,545.3
内蒙古,52378,拐子湖,基准站,41.3666666666667,102.366666666667,960,961
内蒙古,53231,海力素,基准站,41.4,106.4,1510.2,1511.1
宁夏,53517,石炭井,一般站,39.2666666666667,106.333333333333,1464.5,1466
宁夏,53518,石嘴山,一般站,39.0333333333333,106.35,1117.7,1119.2
宁夏,53519,惠农,基本站,39.2166666666667,106.766666666667,1092.5,1093.1
宁夏,53603,沙湖,一般站,38.8333333333333,106.366666666667,1095,1096.5
宁夏,53610,贺兰,一般站,38.5666666666667,106.35,1106.2,1107
宁夏,53611,平罗,一般站,38.8833333333333,106.55,1098.7,1100.2
宁夏,53612,吴忠,基本站,37.9833333333333,106.183333333333,1128.8,1132.2
宁夏,53614,银川,基准站,38.4666666666667,106.2,1110.9,1111.6
宁夏,53615,陶乐,基本站,38.8,106.7,1101.6,1102.9
宁夏,53617,青铜峡,一般站,38.0333333333333,106.083333333333,1118,1119.2
宁夏,53618,永宁,一般站,38.2833333333333,106.25,1113.7,1115.2
宁夏,53619,灵武,一般站,38.1166666666667,106.3,1115.9,1117.4
宁夏,53704,中卫,基本站,37.5333333333333,105.183333333333,1225.7,1226.6
宁夏,53705,中宁,基本站,37.4833333333333,105.683333333333,1183.4,1184.4
宁夏,53707,兴仁,一般站,36.9333333333333,105.25,1697.9,1699.4
宁夏,53723,盐池,基本站,37.8,107.383333333333,1349.3,1350.4
宁夏,53727,麻黄山,一般站,37.1666666666667,107.116666666667,1712.5,1713.8
宁夏,53806,海原,基本站,36.5666666666667,105.65,1854.2,1854.8
宁夏,53810,同心,基本站,36.9666666666667,105.9,1339.3,1340.7
宁夏,53817,固原,基准站,36,106.266666666667,1753,1754.2
宁夏,53881,韦州,一般站,37.2833333333333,106.483333333333,1382.2,1383.5
宁夏,53903,西吉,基本站,35.9666666666667,105.716666666667,1916.5,1917.9
宁夏,53910,六盘山,基准站,35.6666666666667,106.2,2841.2,2842.1
宁夏,53914,隆德,一般站,35.6166666666667,106.116666666667,2078.6,2079.7
宁夏,53916,泾源,一般站,35.5,106.316666666667,1948.6,1949.1
青海,51886,茫崖,基准站,38.25,90.85,2944.8,2945.6
青海,52602,冷湖,基准站,38.75,93.3333333333333,2770,2770.8
青海,52633,托勒,基本站,38.8166666666667,98.4166666666667,3367,3367.8
青海,52645,野牛沟,基准站,38.4333333333333,99.6,3314,3314.8
青海,52657,祁连,基本站,38.1833333333333,100.25,2787.4,2788.2
青海,52707,小灶火,基本站,36.8,93.6833333333333,2767,2767.8
青海,52713,大柴旦,基准站,37.85,95.35,3173.2,3174
青海,52737,德令哈,基本站,37.3666666666667,97.3833333333333,2981.5,2982.3
青海,52745,天峻,一般站,37.3,99.0166666666667,3417.1,3417.9
青海,52754,刚察,基准站,37.3333333333333,100.133333333333,3301.5,3302.3
青海,52765,门源,基本站,37.3833333333333,101.616666666667,2850,2850.8
青海,52818,格尔木,基准站,36.4166666666667,94.9166666666667,2807.6,2808.4
青海,52825,诺木洪,基准站,36.4333333333333,96.4333333333333,2790.4,2791.2
青海,52833,乌兰,基本站,36.9333333333333,98.4833333333333,2950,2950.8
青海,52836,都兰,基本站,36.3,98.1,3189,3189.8
青海,52842,茶卡,基准站,36.7833333333333,99.0833333333333,3087.6,3088.4
青海,52853,海晏,一般站,36.9,100.983333333333,3010,3010.8
青海,52855,湟源,一般站,36.6833333333333,101.25,2675,2675.8
青海,52856,共和,基本站,36.2666666666667,100.616666666667,2835,2835.8
青海,52862,大通,一般站,36.95,101.683333333333,2450,2450.8
青海,52863,互助,一般站,36.8166666666667,101.95,2480,2480.8
青海,52866,西宁,基本站,36.7333333333333,101.75,2295.2,2296
青海,52868,贵德,基本站,36.0166666666667,101.366666666667,2273,2273.8
青海,52869,湟中,一般站,36.5,101.583333333333,2667.5,2668.3
青海,52874,乐都,一般站,36.4833333333333,102.416666666667,2021,2021.8
青海,52875,平安,一般站,36.5,102.1,2125,2125.8
青海,52876,民和,基准站,36.3333333333333,102.833333333333,1813.9,1814.7
青海,52877,化隆,一般站,36.1,102.25,2834.7,2835.5
青海,52908,五道梁,基本站,35.2166666666667,93.0833333333333,4612.2,4613
青海,52943,兴海,基准站,35.5833333333333,99.9833333333333,3323.2,3324
青海,52955,贵南,基本站,35.5833333333333,100.733333333333,3120,3120.8
青海,52957,同德,一般站,35.25,100.6,3148.2,3149
青海,52963,尖扎,一般站,35.9333333333333,102.016666666667,2085.7,2086.5
青海,52968,泽库,一般站,35.0333333333333,101.466666666667,3662.8,3663.6
青海,52972,循化,一般站,35.85,102.45,1921,1921.8
青海,52974,同仁,基本站,35.55,102.033333333333,2475,2475.8
青海,56004,沱沱河,基准站,34.2166666666667,92.4333333333333,4533.1,4533.9
青海,56016,治多,一般站,33.85,95.6166666666667,4179.1,4179.9
青海,56018,杂多,基准站,32.8833333333333,95.2833333333333,4066.4,4067.2
青海,56021,曲麻莱,基本站,34.1166666666667,95.8,4175,4175.8
青海,56029,玉树,基本站,33,96.9666666666667,3716.9,3717.7
青海,56033,玛多,基准站,34.9166666666667,98.2166666666667,4272.3,4273.1
青海,56034,清水河,基本站,33.8,97.1333333333333,4415.4,4416.2
青海,56043,玛沁,基本站,34.4833333333333,100.233333333333,3719,3719.8
青海,56045,甘德,一般站,33.9666666666667,99.9,4050,4050.8
青海,56046,达日,基准站,33.75,99.65,3967.5,3968.3
青海,56065,河南,基本站,34.7333333333333,101.6,3500,3500.8
青海,56067,久治,基准站,33.4333333333333,101.483333333333,3628.5,3629.3
青海,56125,囊谦,基准站,32.2,96.4666666666667,3643.7,3644.5
青海,52854,青海湖151,一般站,36.5833333333333,100.483333333333,3200.8,3201.6
青海,52941,沙珠玉,一般站,36.2666666666667,100.266666666667,2872,2872.8
青海,56151,班玛,基本站,32.9333333333333,100.75,3530,3530.8
山东,54709,武城,一般站,37.2333333333333,116.066666666667,24.8,25.6
山东,54712,临邑,一般站,37.2,116.816666666667,18.5,19.7
山东,54714,德州,一般站,37.45,116.333333333333,23.6,25.1
山东,54715,陵城,基本站,37.3166666666667,116.516666666667,17.6,18.7
山东,54716,宁津,一般站,37.6666666666667,116.8,16.3,17.5
山东,54718,平原,一般站,37.15,116.466666666667,22.9,23.9
山东,54722,无棣,一般站,37.75,117.633333333333,6.8,7.8
山东,54723,阳信,一般站,37.65,117.566666666667,10.1,11.2
山东,54724,商河,一般站,37.3166666666667,117.133333333333,14.8,15.9
山东,54725,惠民,基准站,37.5,117.533333333333,11.7,12.7
山东,54726,乐陵,一般站,37.7,117.183333333333,11.5,13
山东,54727,章丘,基本站,36.6833333333333,117.55,121.8,123
山东,54728,庆云,一般站,37.7666666666667,117.35,10.5,11.6
山东,54729,高青,一般站,37.1666666666667,117.866666666667,11.5,12.5
山东,54730,沾化,一般站,37.7,118.133333333333,6.3,7.5
山东,54731,利津,一般站,37.4833333333333,118.216666666667,11.9,13.1
山东,54732,河口,一般站,37.8666666666667,118.516666666667,5.6,6.6
山东,54734,滨州,一般站,37.35,118,12.2,13.4
山东,54736,东营,一般站,37.4333333333333,118.666666666667,6,9.2
山东,54737,博兴,一般站,37.15,118.15,9.4,10.6
山东,54738,广饶,一般站,37.05,118.4,15,16
山东,54744,垦利,基本站,37.5833333333333,118.55,8.5,9.8
山东,54749,莱州,一般站,37.1833333333333,119.95,48.4,49.5
山东,54751,长岛,基本站,37.9333333333333,120.733333333333,39.7,40.9
山东,54752,蓬莱,一般站,37.8,120.766666666667,60.7,61.8
山东,54753,龙口,基准站,37.6333333333333,120.333333333333,4.8,6
山东,54755,招远,一般站,37.3333333333333,120.383333333333,117.8,118.7
山东,54759,栖霞,一般站,37.3166666666667,120.85,205.5,206.5
山东,54764,福山,基本站,37.4833333333333,121.233333333333,53.9,55.2
山东,54765,烟台,一般站,37.4833333333333,121.433333333333,82,83
山东,54766,牟平,一般站,37.4333333333333,121.583333333333,39.1,40.1
山东,54774,威海,基本站,37.4666666666667,122.133333333333,65.4,66.6
山东,54776,成山头,基准站,37.4,122.7,47.7,48.7
山东,54777,文登,一般站,37.2,122.066666666667,118,119.2
山东,54778,荣成,一般站,37.1666666666667,122.483333333333,61.7,62.8
山东,54802,临清,一般站,36.8166666666667,115.733333333333,34,34.9
山东,54803,夏津,一般站,36.9833333333333,116.016666666667,27.9,28.9
山东,54805,冠县,一般站,36.45,115.466666666667,39.3,40.6
山东,54806,聊城,一般站,36.4166666666667,115.966666666667,33,34.3
