adcode,formatted_address,city_name,province,city,district,lon,lat
350128,福建省福州市平潭县,平潭县,福建省,福州市,平潭县,119.790168,25.49872
350181,福建省福州市福清市,福清市,福建省,福州市,福清市,119.384334,25.721143
350200,福建省厦门市,厦门市,福建省,厦门市,,118.089425,24.479833
350201,福建省厦门市市辖区,厦门市市辖区,福建省,厦门市,,118.089425,24.479833
350203,福建省厦门市思明区,思明区,福建省,厦门市,思明区,118.082658,24.445567
350205,福建省厦门市海沧区,海沧区,福建省,厦门市,海沧区,118.032818,24.484503
350206,福建省厦门市湖里区,湖里区,福建省,厦门市,湖里区,118.146769,24.512905
350211,福建省厦门市集美区,集美区,福建省,厦门市,集美区,118.097337,24.57597
350212,福建省厦门市同安区,同安区,福建省,厦门市,同安区,118.152149,24.722747
350213,福建省厦门市翔安区,翔安区,福建省,厦门市,翔安区,118.248034,24.618544
350300,福建省莆田市,莆田市,福建省,莆田市,,119.007777,25.454084
350301,福建省莆田市市辖区,莆田市市辖区,福建省,莆田市,,119.007777,25.454084
350302,福建省莆田市城厢区,城厢区,福建省,莆田市,城厢区,118.993885,25.419319
350303,福建省莆田市涵江区,涵江区,福建省,莆田市,涵江区,119.11629,25.45872
350304,福建省莆田市荔城区,荔城区,福建省,莆田市,荔城区,119.015123,25.431979
350305,福建省莆田市秀屿区,秀屿区,福建省,莆田市,秀屿区,119.105528,25.318672
350322,福建省莆田市仙游县,仙游县,福建省,莆田市,仙游县,118.691601,25.362094
350400,福建省三明市,三明市,福建省,三明市,,117.638678,26.263406
350401,福建省三明市市辖区,三明市市辖区,福建省,三明市,,117.638678,26.263406
350402,福建省三明市梅列区,梅列区,福建省,三明市,梅列区,117.645856,26.271711
350403,福建省三明市三元区,三元区,福建省,三明市,三元区,117.608045,26.23402
350421,福建省三明市明溪县,明溪县,福建省,三明市,明溪县,117.201847,26.357379
350423,福建省三明市清流县,清流县,福建省,三明市,清流县,116.816909,26.177797
350424,福建省三明市宁化县,宁化县,福建省,三明市,宁化县,116.654365,26.261754
350425,福建省三明市大田县,大田县,福建省,三明市,大田县,117.847115,25.692699
350426,福建省三明市尤溪县,尤溪县,福建省,三明市,尤溪县,118.190467,26.170171
350427,福建省三明市沙县,沙县,福建省,三明市,沙县,117.79245,26.3973
350428,福建省三明市将乐县,将乐县,福建省,三明市,将乐县,117.471373,26.728953
350429,福建省三明市泰宁县,泰宁县,福建省,三明市,泰宁县,117.17574,26.900259
350430,福建省三明市建宁县,建宁县,福建省,三明市,建宁县,116.846084,26.830902
350481,福建省三明市永安市,永安市,福建省,三明市,永安市,117.374461,25.976394
350500,福建省泉州市,泉州市,福建省,泉州市,,118.675675,24.874132
350501,福建省泉州市市辖区,泉州市市辖区,福建省,泉州市,,118.675675,24.874132
350502,福建省泉州市鲤城区,鲤城区,福建省,泉州市,鲤城区,118.586884,24.907581
350503,福建省泉州市丰泽区,丰泽区,福建省,泉州市,丰泽区,118.668527,24.871018
350504,福建省泉州市洛江区,洛江区,福建省,泉州市,洛江区,118.671193,24.939751
350505,福建省泉州市泉港区,泉港区,福建省,泉州市,泉港区,118.916309,25.119815
350521,福建省泉州市惠安县,惠安县,福建省,泉州市,惠安县,118.796605,25.030781
350524,福建省泉州市安溪县,安溪县,福建省,泉州市,安溪县,118.186289,25.055955
350525,福建省泉州市永春县,永春县,福建省,泉州市,永春县,118.294048,25.321565
350526,福建省泉州市德化县,德化县,福建省,泉州市,德化县,118.241094,25.491494
350527,福建省泉州市金门县,金门县,福建省,泉州市,金门县,118.317089,24.432706
350581,福建省泉州市石狮市,石狮市,福建省,泉州市,石狮市,118.648066,24.732204
350582,福建省泉州市晋江市,晋江市,福建省,泉州市,晋江市,118.552365,24.781681
350583,福建省泉州市南安市,南安市,福建省,泉州市,南安市,118.386279,24.960385
350600,福建省漳州市,漳州市,福建省,漳州市,,117.647481,24.512948
350601,福建省漳州市市辖区,漳州市市辖区,福建省,漳州市,,117.647481,24.512948
350602,福建省漳州市芗城区,芗城区,福建省,漳州市,芗城区,117.653975,24.5109
350603,福建省漳州市龙文区,龙文区,福建省,漳州市,龙文区,117.709755,24.503113
350622,福建省漳州市云霄县,云霄县,福建省,漳州市,云霄县,117.339573,23.957936
350623,福建省漳州市漳浦县,漳浦县,福建省,漳州市,漳浦县,117.613808,24.117102
350624,福建省漳州市诏安县,诏安县,福建省,漳州市,诏安县,117.175185,23.711579
350625,福建省漳州市长泰县,长泰县,福建省,漳州市,长泰县,117.759153,24.625449
350626,福建省漳州市东山县,东山县,福建省,漳州市,东山县,117.430061,23.701262
350627,福建省漳州市南靖县,南靖县,福建省,漳州市,南靖县,117.357321,24.514654
350628,福建省漳州市平和县,平和县,福建省,漳州市,平和县,117.314891,24.363437
350629,福建省漳州市华安县,华安县,福建省,漳州市,华安县,117.534103,25.004425
350681,福建省漳州市龙海市,龙海市,福建省,漳州市,龙海市,117.818197,24.446706
350700,福建省南平市,南平市,福建省,南平市,,118.177708,26.641768
350701,福建省南平市市辖区,南平市市辖区,福建省,南平市,,118.177708,26.641768
350702,福建省南平市延平区,延平区,福建省,南平市,延平区,118.181894,26.637457
350703,福建省南平市建阳区,建阳区,福建省,南平市,建阳区,118.120464,27.331876
350721,福建省南平市顺昌县,顺昌县,福建省,南平市,顺昌县,117.810357,26.793288
350722,福建省南平市浦城县,浦城县,福建省,南平市,浦城县,118.541256,27.917263
350723,福建省南平市光泽县,光泽县,福建省,南平市,光泽县,117.334106,27.540988
350724,福建省南平市松溪县,松溪县,福建省,南平市,松溪县,118.785468,27.526232
350725,福建省南平市政和县,政和县,福建省,南平市,政和县,118.857642,27.366104
350781,福建省南平市邵武市,邵武市,福建省,南平市,邵武市,117.492534,27.340327
350782,福建省南平市武夷山市,武夷山市,福建省,南平市,武夷山市,118.03531,27.756648
350783,福建省南平市建瓯市,建瓯市,福建省,南平市,建瓯市,118.304988,27.022727
350800,福建省龙岩市,龙岩市,福建省,龙岩市,,117.017536,25.075123
350801,福建省龙岩市市辖区,龙岩市市辖区,福建省,龙岩市,,117.017536,25.075123
350802,福建省龙岩市新罗区,新罗区,福建省,龙岩市,新罗区,117.037264,25.098292
350803,福建省龙岩市永定区,永定区,福建省,龙岩市,永定区,116.732092,24.723962
350821,福建省龙岩市长汀县,长汀县,福建省,龙岩市,长汀县,116.357581,25.833531
350823,福建省龙岩市上杭县,上杭县,福建省,龙岩市,上杭县,116.420099,25.049518
350824,福建省龙岩市武平县,武平县,福建省,龙岩市,武平县,116.100408,25.095298
350825,福建省龙岩市连城县,连城县,福建省,龙岩市,连城县,116.754473,25.710539
350881,福建省龙岩市漳平市,漳平市,福建省,龙岩市,漳平市,117.419998,25.290185
350900,福建省宁德市,宁德市,福建省,宁德市,,119.547932,26.665617
350901,福建省宁德市市辖区,宁德市市辖区,福建省,宁德市,,119.547932,26.665617
350902,福建省宁德市蕉城区,蕉城区,福建省,宁德市,蕉城区,119.526299,26.660611
350921,福建省宁德市霞浦县,霞浦县,福建省,宁德市,霞浦县,120.005643,26.885204
350922,福建省宁德市古田县,古田县,福建省,宁德市,古田县,118.746284,26.577837
350923,福建省宁德市屏南县,屏南县,福建省,宁德市,屏南县,118.985895,26.908276
350924,福建省宁德市寿宁县,寿宁县,福建省,宁德市,寿宁县,119.514987,27.454479
350925,福建省宁德市周宁县,周宁县,福建省,宁德市,周宁县,119.339025,27.104591
350926,福建省宁德市柘荣县,柘荣县,福建省,宁德市,柘荣县,119.900609,27.233933
350981,福建省宁德市福安市,福安市,福建省,宁德市,福安市,119.652171,27.087184
350982,福建省宁德市福鼎市,福鼎市,福建省,宁德市,福鼎市,120.216978,27.324479
360000,江西省,江西省,江西省,,,115.909228,28.675696
360100,江西省南昌市,南昌市,江西省,南昌市,,115.858197,28.682892
360101,江西省南昌市市辖区,南昌市市辖区,江西省,南昌市,,115.858197,28.682892
360102,江西省南昌市东湖区,东湖区,江西省,南昌市,东湖区,115.899262,28.685085
360103,江西省南昌市西湖区,西湖区,江西省,南昌市,西湖区,115.877233,28.657595
360104,江西省南昌市青云谱区,青云谱区,江西省,南昌市,青云谱区,115.925749,28.621169
